conceptId,fsn,domainId,active,effectiveTime,moduleId,definitionStatusId
1002082,Brought Over The Wall,finance,1,20240101,900000000000012004,900000000000074008
1002083,Brown Bag Meeting,finance,1,20240101,900000000000012004,900000000000074008
1002084,Brown Field Investment,finance,1,20240101,900000000000012004,900000000000074008
1002085,Brunei Investment Agency,finance,1,20240101,900000000000012004,900000000000074008
1002086,BSD \(Bahamian Dollar\),finance,1,20240101,900000000000012004,900000000000074008
1002087,BTN \(Bhutanese Ngultrum\),finance,1,20240101,900000000000012004,900000000000074008
1002088,Bubble,finance,1,20240101,900000000000012004,900000000000074008
1002089,Bubble Company,finance,1,20240101,900000000000012004,900000000000074008
1002090,Bubble Theory,finance,1,20240101,900000000000012004,900000000000074008
1002091,Bubblecovery,finance,1,20240101,900000000000012004,900000000000074008
1002092,Buck,finance,1,20240101,900000000000012004,900000000000074008
1002093,Buck the Trend,finance,1,20240101,900000000000012004,900000000000074008
1002094,Bucket,finance,1,20240101,900000000000012004,900000000000074008
1002095,Bucket Shop,finance,1,20240101,900000000000012004,900000000000074008
1002096,Bucketing,finance,1,20240101,900000000000012004,900000000000074008
1002097,Budget Committee,finance,1,20240101,900000000000012004,900000000000074008
1002098,Budget Control Act - BCA,finance,1,20240101,900000000000012004,900000000000074008
1002099,Budget Deficit,finance,1,20240101,900000000000012004,900000000000074008
1002100,Budget Manual,finance,1,20240101,900000000000012004,900000000000074008
1002101,Budget Planning Calendar,finance,1,20240101,900000000000012004,900000000000074008
1002102,Budget Surplus,finance,1,20240101,900000000000012004,900000000000074008
1002103,Budget Variance,finance,1,20240101,900000000000012004,900000000000074008
1002104,Budgetary Slack,finance,1,20240101,900000000000012004,900000000000074008
1002105,Buenos Aires Stock Exchange \(BUE\) .BA,finance,1,20240101,900000000000012004,900000000000074008
1002106,Buffer Layer,finance,1,20240101,900000000000012004,900000000000074008
1002107,Buffett Rule,finance,1,20240101,900000000000012004,900000000000074008
1002108,BUGS Index \(HUI\),finance,1,20240101,900000000000012004,900000000000074008
1002109,Build America Bonds - BABs,finance,1,20240101,900000000000012004,900000000000074008
1002110,Build-Operate-Transfer Contract,finance,1,20240101,900000000000012004,900000000000074008
1002111,Builders Risk Coverage Form,finance,1,20240101,900000000000012004,900000000000074008
1002112,Builders Risk Hull Insurance,finance,1,20240101,900000000000012004,900000000000074008
1002113,Building Activity Indicators,finance,1,20240101,900000000000012004,900000000000074008
1002114,Building and Loan Association,finance,1,20240101,900000000000012004,900000000000074008
1002115,Building And Personal Property Coverage Form,finance,1,20240101,900000000000012004,900000000000074008
1002116,Building Ordinance Coverage,finance,1,20240101,900000000000012004,900000000000074008
1002117,Building Permits,finance,1,20240101,900000000000012004,900000000000074008
1002118,Building Society,finance,1,20240101,900000000000012004,900000000000074008
1002119,Bulge,finance,1,20240101,900000000000012004,900000000000074008
1002120,Bulge Bracket,finance,1,20240101,900000000000012004,900000000000074008
1002121,Bulk Filing,finance,1,20240101,900000000000012004,900000000000074008
1002122,Bulk Sales Escrow,finance,1,20240101,900000000000012004,900000000000074008
1002123,Bull,finance,1,20240101,900000000000012004,900000000000074008
1002124,Bull Bond,finance,1,20240101,900000000000012004,900000000000074008
1002125,Bull Call Spread,finance,1,20240101,900000000000012004,900000000000074008
1002126,Bull CD,finance,1,20240101,900000000000012004,900000000000074008
1002127,Bull Flattener,finance,1,20240101,900000000000012004,900000000000074008
1002128,Bull Market,finance,1,20240101,900000000000012004,900000000000074008
1002129,Bull Position,finance,1,20240101,900000000000012004,900000000000074008
1002130,Bull Put Spread,finance,1,20240101,900000000000012004,900000000000074008
1002131,Bull Spread,finance,1,20240101,900000000000012004,900000000000074008
1002132,Bull Steepener,finance,1,20240101,900000000000012004,900000000000074008
1002133,Bull Trap,finance,1,20240101,900000000000012004,900000000000074008
1002134,Bull Vertical Spread,finance,1,20240101,900000000000012004,900000000000074008
1002135,Bull/Bear Ratio,finance,1,20240101,900000000000012004,900000000000074008
1002136,Bulldog Bond,finance,1,20240101,900000000000012004,900000000000074008
1002137,Bulldog Market,finance,1,20240101,900000000000012004,900000000000074008
1002138,Bullet,finance,1,20240101,900000000000012004,900000000000074008
1002139,Bullet Bond,finance,1,20240101,900000000000012004,900000000000074008
1002140,Bullet Dodging,finance,1,20240101,900000000000012004,900000000000074008
1002141,Bullet GIC,finance,1,20240101,900000000000012004,900000000000074008
1002142,Bullet Loan,finance,1,20240101,900000000000012004,900000000000074008
1002143,Bullet Repayment,finance,1,20240101,900000000000012004,900000000000074008
1002144,Bullet Trade,finance,1,20240101,900000000000012004,900000000000074008
1002145,Bullet Transaction,finance,1,20240101,900000000000012004,900000000000074008
1002146,Bullion,finance,1,20240101,900000000000012004,900000000000074008
1002147,Bullion Coins,finance,1,20240101,900000000000012004,900000000000074008
1002148,Bullion Market,finance,1,20240101,900000000000012004,900000000000074008
1002149,Bullish Abandoned Baby,finance,1,20240101,900000000000012004,900000000000074008
1002150,Bullish Belt Hold,finance,1,20240101,900000000000012004,900000000000074008
1002151,Bullish Engulfing Pattern,finance,1,20240101,900000000000012004,900000000000074008
1002152,Bullish Harami,finance,1,20240101,900000000000012004,900000000000074008
1002153,Bullish Homing Pigeon,finance,1,20240101,900000000000012004,900000000000074008
1002154,Bullpen,finance,1,20240101,900000000000012004,900000000000074008
1002155,Bumbershoot Policy,finance,1,20240101,900000000000012004,900000000000074008
1002156,Bump-Up Certificate of Deposit - Bump-Up CD,finance,1,20240101,900000000000012004,900000000000074008
1002157,Bunching,finance,1,20240101,900000000000012004,900000000000074008
1002158,Bund,finance,1,20240101,900000000000012004,900000000000074008
1002159,Bundesbank,finance,1,20240101,900000000000012004,900000000000074008
1002160,Bundle Of Rights,finance,1,20240101,900000000000012004,900000000000074008
1002161,Bundling,finance,1,20240101,900000000000012004,900000000000074008
1002162,Bungalow,finance,1,20240101,900000000000012004,900000000000074008
1002163,Bunny Bond,finance,1,20240101,900000000000012004,900000000000074008
1002164,Bunny Market,finance,1,20240101,900000000000012004,900000000000074008
1002165,Buoyant,finance,1,20240101,900000000000012004,900000000000074008
1002166,Burden Of Proof,finance,1,20240101,900000000000012004,900000000000074008
1002167,Burden Rate,finance,1,20240101,900000000000012004,900000000000074008
1002168,Bureau of Census,finance,1,20240101,900000000000012004,900000000000074008
1002169,Bureau of Economic Analysis - BEA,finance,1,20240101,900000000000012004,900000000000074008
1002170,Bureau of Labor Statistics – BLS,finance,1,20240101,900000000000012004,900000000000074008
1002171,Bureau Of Public Debt,finance,1,20240101,900000000000012004,900000000000074008
1002172,Bureau Rate,finance,1,20240101,900000000000012004,900000000000074008
1002173,Bureaucracy,finance,1,20240101,900000000000012004,900000000000074008
1002174,Burgernomics,finance,1,20240101,900000000000012004,900000000000074008
1002175,Burial Insurance,finance,1,20240101,900000000000012004,900000000000074008
1002176,Burn Rate,finance,1,20240101,900000000000012004,900000000000074008
1002177,Burning-Cost Ratio,finance,1,20240101,900000000000012004,900000000000074008
1002178,Burnout,finance,1,20240101,900000000000012004,900000000000074008
1002179,Bursary Award,finance,1,20240101,900000000000012004,900000000000074008
1002180,Burst Basket,finance,1,20240101,900000000000012004,900000000000074008
1002181,Burstcoin,finance,1,20240101,900000000000012004,900000000000074008
1002182,Bush Tax Cuts,finance,1,20240101,900000000000012004,900000000000074008
1002183,Business,finance,1,20240101,900000000000012004,900000000000074008
1002184,Business Activities,finance,1,20240101,900000000000012004,900000000000074008
1002185,Business and Personal Property Coverage Form - BPPCF,finance,1,20240101,900000000000012004,900000000000074008
1002186,Business Asset,finance,1,20240101,900000000000012004,900000000000074008
1002187,Business Auto Coverage Form,finance,1,20240101,900000000000012004,900000000000074008
1002188,Business Automobile Policy \(BAP\),finance,1,20240101,900000000000012004,900000000000074008
1002189,Business Banking,finance,1,20240101,900000000000012004,900000000000074008
1002190,Business Bondage,finance,1,20240101,900000000000012004,900000000000074008
1002191,Business Broker,finance,1,20240101,900000000000012004,900000000000074008
1002192,Business Consolidation,finance,1,20240101,900000000000012004,900000000000074008
1002193,Business Continuation Insurance,finance,1,20240101,900000000000012004,900000000000074008
1002194,Business Continuity Planning \(BCP\),finance,1,20240101,900000000000012004,900000000000074008
1002195,Business Credit Card,finance,1,20240101,900000000000012004,900000000000074008
1002196,Business Credit Score,finance,1,20240101,900000000000012004,900000000000074008
1002197,Business Crime Insurance,finance,1,20240101,900000000000012004,900000000000074008
1002198,Business Cycle,finance,1,20240101,900000000000012004,900000000000074008
1002199,Business Cycle Indicators \(BCI\),finance,1,20240101,900000000000012004,900000000000074008
1002200,Business Day,finance,1,20240101,900000000000012004,900000000000074008
1002201,Business Development Bank of Canada - BDC,finance,1,20240101,900000000000012004,900000000000074008
1002202,Business Development Company - BDC,finance,1,20240101,900000000000012004,900000000000074008
1002203,Business Economics,finance,1,20240101,900000000000012004,900000000000074008
1002204,Business Ecosystem,finance,1,20240101,900000000000012004,900000000000074008
1002205,Business Ethics,finance,1,20240101,900000000000012004,900000000000074008
1002206,Business Exit Strategy,finance,1,20240101,900000000000012004,900000000000074008
1002207,Business Expenses,finance,1,20240101,900000000000012004,900000000000074008
1002208,Business Guarantee,finance,1,20240101,900000000000012004,900000000000074008
1002209,Business Income,finance,1,20240101,900000000000012004,900000000000074008
1002210,Business Income Coverage Form,finance,1,20240101,900000000000012004,900000000000074008
1002211,C,finance,1,20240101,900000000000012004,900000000000074008
1002212,C Corporation,finance,1,20240101,900000000000012004,900000000000074008
1002213,C-Note,finance,1,20240101,900000000000012004,900000000000074008
1002214,C-Share,finance,1,20240101,900000000000012004,900000000000074008
1002215,C-Suite,finance,1,20240101,900000000000012004,900000000000074008
1002216,C. Michael Armstrong,finance,1,20240101,900000000000012004,900000000000074008
1002217,C. Steven McMillan,finance,1,20240101,900000000000012004,900000000000074008
1002218,Cabinet Crowd,finance,1,20240101,900000000000012004,900000000000074008
1002219,Cable,finance,1,20240101,900000000000012004,900000000000074008
1002220,CAC 40,finance,1,20240101,900000000000012004,900000000000074008
1002221,CAD \(Canadian Dollar\),finance,1,20240101,900000000000012004,900000000000074008
1002222,Cafeteria Plan,finance,1,20240101,900000000000012004,900000000000074008
1002223,Cage,finance,1,20240101,900000000000012004,900000000000074008
1002224,Caisse Populaire,finance,1,20240101,900000000000012004,900000000000074008
1002225,Calamity Call,finance,1,20240101,900000000000012004,900000000000074008
1002226,Calculated Intangible Value - CIV,finance,1,20240101,900000000000012004,900000000000074008
1002227,Calculation Agent,finance,1,20240101,900000000000012004,900000000000074008
1002228,Calcutta Stock Exchange \(CAL\) .CL,finance,1,20240101,900000000000012004,900000000000074008
1002229,Calendar Effect,finance,1,20240101,900000000000012004,900000000000074008
1002230,Calendar Spread,finance,1,20240101,900000000000012004,900000000000074008
1002231,Calendar Year,finance,1,20240101,900000000000012004,900000000000074008
1002232,Calendar Year Accounting Incurred Losses,finance,1,20240101,900000000000012004,900000000000074008
1002233,Calendar Year Experience,finance,1,20240101,900000000000012004,900000000000074008
1002234,Calexit,finance,1,20240101,900000000000012004,900000000000074008
1002235,Calgary Dollar,finance,1,20240101,900000000000012004,900000000000074008
1002236,Call,finance,1,20240101,900000000000012004,900000000000074008
1002237,Call Auction,finance,1,20240101,900000000000012004,900000000000074008
1002238,Call Date,finance,1,20240101,900000000000012004,900000000000074008
1002239,Call Deposit Account,finance,1,20240101,900000000000012004,900000000000074008
1002240,Call Loan,finance,1,20240101,900000000000012004,900000000000074008
1002241,Call Loan Rate,finance,1,20240101,900000000000012004,900000000000074008
1002242,Call Market,finance,1,20240101,900000000000012004,900000000000074008
1002243,Call Money,finance,1,20240101,900000000000012004,900000000000074008
1002244,Call Money Rate,finance,1,20240101,900000000000012004,900000000000074008
1002245,Call on a Call,finance,1,20240101,900000000000012004,900000000000074008
1002246,Call On A Put,finance,1,20240101,900000000000012004,900000000000074008
1002247,Call Option,finance,1,20240101,900000000000012004,900000000000074008
1002248,Call Over,finance,1,20240101,900000000000012004,900000000000074008
1002249,Call Premium,finance,1,20240101,900000000000012004,900000000000074008
1002250,Call Price,finance,1,20240101,900000000000012004,900000000000074008
1002251,Call Privilege,finance,1,20240101,900000000000012004,900000000000074008
1002252,Call Protection,finance,1,20240101,900000000000012004,900000000000074008
1002253,Call Provision,finance,1,20240101,900000000000012004,900000000000074008
1002254,Call Ratio Backspread,finance,1,20240101,900000000000012004,900000000000074008
1002255,Call Report,finance,1,20240101,900000000000012004,900000000000074008
1002256,Call Risk,finance,1,20240101,900000000000012004,900000000000074008
1002257,Call Rule,finance,1,20240101,900000000000012004,900000000000074008
1002258,Call Swaption,finance,1,20240101,900000000000012004,900000000000074008
1002259,Call to Action \(CTA\),finance,1,20240101,900000000000012004,900000000000074008
1002260,Call Warrant,finance,1,20240101,900000000000012004,900000000000074008
1002261,Callable Bond,finance,1,20240101,900000000000012004,900000000000074008
1002262,Callable Certificate Of Deposit,finance,1,20240101,900000000000012004,900000000000074008
1002263,Callable Common Stock,finance,1,20240101,900000000000012004,900000000000074008
1002264,Callable Preferred Stock,finance,1,20240101,900000000000012004,900000000000074008
1002265,Callable Security,finance,1,20240101,900000000000012004,900000000000074008
1002266,Callable Swap,finance,1,20240101,900000000000012004,900000000000074008
1002267,Called Away,finance,1,20240101,900000000000012004,900000000000074008
1002268,Calmar Ratio,finance,1,20240101,900000000000012004,900000000000074008
1002269,CalPERS,finance,1,20240101,900000000000012004,900000000000074008
1002270,Cambist,finance,1,20240101,900000000000012004,900000000000074008
1002271,Cambridge Analytica,finance,1,20240101,900000000000012004,900000000000074008
1002272,Cambrist,finance,1,20240101,900000000000012004,900000000000074008
1002273,CAMELS Rating System,finance,1,20240101,900000000000012004,900000000000074008
1002274,Camouflage Compensation,finance,1,20240101,900000000000012004,900000000000074008
1002275,CAN SLIM,finance,1,20240101,900000000000012004,900000000000074008
1002276,Canada Education Savings Grant \(CESG\),finance,1,20240101,900000000000012004,900000000000074008
1002277,Canada Learning Bond,finance,1,20240101,900000000000012004,900000000000074008
1002278,Canada Mortgage and Housing Corporation - CMHC,finance,1,20240101,900000000000012004,900000000000074008
1002279,Canada Mortgage and Housing Corporation - CMHC,finance,1,20240101,900000000000012004,900000000000074008
1002280,Canada Pension Plan \(CPP\),finance,1,20240101,900000000000012004,900000000000074008
1002281,Canada Premium Bond \(CPB\),finance,1,20240101,900000000000012004,900000000000074008
1002282,Canada Revenue Agency - CRA,finance,1,20240101,900000000000012004,900000000000074008
1002283,Canada Savings Bond \(CSB\),finance,1,20240101,900000000000012004,900000000000074008
1002284,Canada's New Stock Exchange - CNQ,finance,1,20240101,900000000000012004,900000000000074008
1002285,Canadian Association Of Petroleum Producers - CAPP,finance,1,20240101,900000000000012004,900000000000074008
1002286,Canadian Capital Markets Association \(CCMA\),finance,1,20240101,900000000000012004,900000000000074008
1002287,Canadian Competition Act,finance,1,20240101,900000000000012004,900000000000074008
1002288,Canadian Council Of Insurance Regulators - CCIR,finance,1,20240101,900000000000012004,900000000000074008
1002289,Canadian Deposit Insurance Corporation - CDIC,finance,1,20240101,900000000000012004,900000000000074008
1002290,Canadian Depository For Securities Limited - CDS,finance,1,20240101,900000000000012004,900000000000074008
1002291,Canadian Derivatives Clearing Corporation \(CDCC\),finance,1,20240101,900000000000012004,900000000000074008
1002292,Canadian Dollar - CAD,finance,1,20240101,900000000000012004,900000000000074008
1002293,Canadian Income Trust,finance,1,20240101,900000000000012004,900000000000074008
1002294,Canadian Institute Of Actuaries - CIA,finance,1,20240101,900000000000012004,900000000000074008
1002295,Canadian Institute Of Chartered Accountants - CICA,finance,1,20240101,900000000000012004,900000000000074008
1002296,Canadian Investor Protection Fund - CIPF,finance,1,20240101,900000000000012004,900000000000074008
1002297,Canadian Originated Preferred Securities - COPrS,finance,1,20240101,900000000000012004,900000000000074008
1002298,Canadian Overnight Money Market Rate,finance,1,20240101,900000000000012004,900000000000074008
1002299,Canadian Rollover Mortgage,finance,1,20240101,900000000000012004,900000000000074008
1002300,Canadian Royalty Trust \(CanRoy\),finance,1,20240101,900000000000012004,900000000000074008
1002301,Canadian Securities Administrators \(CSA\),finance,1,20240101,900000000000012004,900000000000074008
1002302,Canadian Securities Course \(CSC™\),finance,1,20240101,900000000000012004,900000000000074008
1002303,Canadian Securities Institute \(CSI\),finance,1,20240101,900000000000012004,900000000000074008
1002304,Canary Call,finance,1,20240101,900000000000012004,900000000000074008
1002305,Cancel Former Order - CFO,finance,1,20240101,900000000000012004,900000000000074008
1002306,Cancelable Insurance,finance,1,20240101,900000000000012004,900000000000074008
1002307,Canceled Check,finance,1,20240101,900000000000012004,900000000000074008
1002308,Canceled Order,finance,1,20240101,900000000000012004,900000000000074008
1002309,Cancellation,finance,1,20240101,900000000000012004,900000000000074008
1002310,Cancellation of Debt \(COD\),finance,1,20240101,900000000000012004,900000000000074008
1002311,Cancellation Provision Clause,finance,1,20240101,900000000000012004,900000000000074008
1002312,Candlestick,finance,1,20240101,900000000000012004,900000000000074008
1002313,Canine Liability Exclusion,finance,1,20240101,900000000000012004,900000000000074008
1002314,Cantor Futures Exchange,finance,1,20240101,900000000000012004,900000000000074008
1002315,Cap,finance,1,20240101,900000000000012004,900000000000074008
1002316,Cap And Trade,finance,1,20240101,900000000000012004,900000000000074008
1002317,Capacity,finance,1,20240101,900000000000012004,900000000000074008
1002318,Capacity Cost,finance,1,20240101,900000000000012004,900000000000074008
1002319,Capacity Management,finance,1,20240101,900000000000012004,900000000000074008
1002320,Capacity Requirements Planning - CRP,finance,1,20240101,900000000000012004,900000000000074008
1002321,Capacity Utilization Rate,finance,1,20240101,900000000000012004,900000000000074008
1002322,Cape Cod Method,finance,1,20240101,900000000000012004,900000000000074008
1002323,CAPE Ratio,finance,1,20240101,900000000000012004,900000000000074008
1002324,Capital,finance,1,20240101,900000000000012004,900000000000074008
1002325,Capital Account,finance,1,20240101,900000000000012004,900000000000074008
1002326,Capital Accumulation,finance,1,20240101,900000000000012004,900000000000074008
1002327,Capital Addition,finance,1,20240101,900000000000012004,900000000000074008
1002328,Capital Adequacy Ratio - CAR,finance,1,20240101,900000000000012004,900000000000074008
1002329,Capital Allocation,finance,1,20240101,900000000000012004,900000000000074008
1002330,Capital Allocation Line - CAL,finance,1,20240101,900000000000012004,900000000000074008
1002331,Capital Allowance,finance,1,20240101,900000000000012004,900000000000074008
1002332,Capital Appreciation,finance,1,20240101,900000000000012004,900000000000074008
1002333,Capital Appreciation Fund,finance,1,20240101,900000000000012004,900000000000074008
1002334,Capital Asset,finance,1,20240101,900000000000012004,900000000000074008
1002335,Capital Asset Pricing Model - CAPM,finance,1,20240101,900000000000012004,900000000000074008
1002336,Capital Assistance Program,finance,1,20240101,900000000000012004,900000000000074008
1002337,Capital At Risk \(CaR\),finance,1,20240101,900000000000012004,900000000000074008
1002338,Capital Base,finance,1,20240101,900000000000012004,900000000000074008
1002339,Capital Blockade,finance,1,20240101,900000000000012004,900000000000074008
1002340,Capital Budgeting,finance,1,20240101,900000000000012004,900000000000074008
1002341,Capital Buffer,finance,1,20240101,900000000000012004,900000000000074008
1002342,Capital Commitment,finance,1,20240101,900000000000012004,900000000000074008
1002343,Capital Consumption Allowance \(CCA\),finance,1,20240101,900000000000012004,900000000000074008
1002344,Capital Control,finance,1,20240101,900000000000012004,900000000000074008
1002345,Capital Cost Allowance - CCA,finance,1,20240101,900000000000012004,900000000000074008
1002346,Capital Decay,finance,1,20240101,900000000000012004,900000000000074008
1002347,Capital Dividend,finance,1,20240101,900000000000012004,900000000000074008
1002348,Capital Dividend Account - CDA,finance,1,20240101,900000000000012004,900000000000074008
1002349,Capital Employed,finance,1,20240101,900000000000012004,900000000000074008
1002350,Capital Expenditure \(CAPEX\),finance,1,20240101,900000000000012004,900000000000074008
1002351,Capital Flight,finance,1,20240101,900000000000012004,900000000000074008
1002352,Capital Flows,finance,1,20240101,900000000000012004,900000000000074008
1002353,Capital Formation,finance,1,20240101,900000000000012004,900000000000074008
1002354,Capital Funding,finance,1,20240101,900000000000012004,900000000000074008
1002355,Capital Gain,finance,1,20240101,900000000000012004,900000000000074008
1002356,Capital Gains Distribution,finance,1,20240101,900000000000012004,900000000000074008
1002357,Capital Gains Exposure - CGE,finance,1,20240101,900000000000012004,900000000000074008
1002358,Capital Gains Tax,finance,1,20240101,900000000000012004,900000000000074008
1002359,Capital Gains Treatment,finance,1,20240101,900000000000012004,900000000000074008
1002360,Capital Gains Yield,finance,1,20240101,900000000000012004,900000000000074008
1002361,Capital Gearing,finance,1,20240101,900000000000012004,900000000000074008
1002362,Capital Goods,finance,1,20240101,900000000000012004,900000000000074008
1002363,Capital Goods Price Index - CGPI,finance,1,20240101,900000000000012004,900000000000074008
1002364,Capital Goods Sector,finance,1,20240101,900000000000012004,900000000000074008
1002365,Capital Growth,finance,1,20240101,900000000000012004,900000000000074008
1002366,Capital Growth Strategy,finance,1,20240101,900000000000012004,900000000000074008
1002367,Capital Guarantee Fund,finance,1,20240101,900000000000012004,900000000000074008
1002368,Capital Improvement,finance,1,20240101,900000000000012004,900000000000074008
1002369,Capital Injection,finance,1,20240101,900000000000012004,900000000000074008
1002370,Capital Intensive,finance,1,20240101,900000000000012004,900000000000074008
1002371,Capital Investment,finance,1,20240101,900000000000012004,900000000000074008
1002372,Capital Investment Analysis,finance,1,20240101,900000000000012004,900000000000074008
1002373,Capital Investment Factors,finance,1,20240101,900000000000012004,900000000000074008
1002374,Capital IQ,finance,1,20240101,900000000000012004,900000000000074008
1002375,Capital Lease,finance,1,20240101,900000000000012004,900000000000074008
1002376,Capital Loss,finance,1,20240101,900000000000012004,900000000000074008
1002377,Capital Loss Carryover,finance,1,20240101,900000000000012004,900000000000074008
1002378,Capital Loss Coverage Ratio,finance,1,20240101,900000000000012004,900000000000074008
1002379,Capital Maintenance,finance,1,20240101,900000000000012004,900000000000074008
1002380,Capital Market Line - CML,finance,1,20240101,900000000000012004,900000000000074008
1002381,Capital Markets,finance,1,20240101,900000000000012004,900000000000074008
1002382,Capital Markets Group,finance,1,20240101,900000000000012004,900000000000074008
1002383,Capital Note,finance,1,20240101,900000000000012004,900000000000074008
1002384,Capital Outflow,finance,1,20240101,900000000000012004,900000000000074008
1002385,Capital Pool Company \(CPC\),finance,1,20240101,900000000000012004,900000000000074008
1002386,Capital Project,finance,1,20240101,900000000000012004,900000000000074008
1002387,Capital Purchase Program - CPP,finance,1,20240101,900000000000012004,900000000000074008
1002388,Capital Rationing,finance,1,20240101,900000000000012004,900000000000074008
1002389,Capital Recovery,finance,1,20240101,900000000000012004,900000000000074008
1002390,Capital Reduction,finance,1,20240101,900000000000012004,900000000000074008
1002391,Capital Requirement,finance,1,20240101,900000000000012004,900000000000074008
1002392,Capital Reserve,finance,1,20240101,900000000000012004,900000000000074008
1002393,Capital Risk,finance,1,20240101,900000000000012004,900000000000074008
1002394,Capital Saturation,finance,1,20240101,900000000000012004,900000000000074008
1002395,Capital Share,finance,1,20240101,900000000000012004,900000000000074008
1002396,Capital Stock,finance,1,20240101,900000000000012004,900000000000074008
1002397,Capital Stock Insurance Companies,finance,1,20240101,900000000000012004,900000000000074008
1002398,Capital Strike,finance,1,20240101,900000000000012004,900000000000074008
1002399,Capital Structure,finance,1,20240101,900000000000012004,900000000000074008
1002400,Capital Surplus,finance,1,20240101,900000000000012004,900000000000074008
1002401,Capital Tax,finance,1,20240101,900000000000012004,900000000000074008
1002402,Capital Transfer Tax,finance,1,20240101,900000000000012004,900000000000074008
1002403,Capitalism,finance,1,20240101,900000000000012004,900000000000074008
1002404,Capitalization,finance,1,20240101,900000000000012004,900000000000074008
1002405,Capitalization Change,finance,1,20240101,900000000000012004,900000000000074008
1002406,Capitalization of Earnings,finance,1,20240101,900000000000012004,900000000000074008
1002407,Capitalization Of Profits,finance,1,20240101,900000000000012004,900000000000074008
1002408,Capitalization Rate,finance,1,20240101,900000000000012004,900000000000074008
1002409,Capitalization Ratios,finance,1,20240101,900000000000012004,900000000000074008
1002410,Capitalization Structure,finance,1,20240101,900000000000012004,900000000000074008
1002411,Capitalization Table,finance,1,20240101,900000000000012004,900000000000074008
1002412,Capitalization-Weighted Index,finance,1,20240101,900000000000012004,900000000000074008
1002413,Capitalize,finance,1,20240101,900000000000012004,900000000000074008
1002414,Capitalized Cost,finance,1,20240101,900000000000012004,900000000000074008
1002415,Capitalized Cost Reduction,finance,1,20240101,900000000000012004,900000000000074008
1002416,Capitalized Interest,finance,1,20240101,900000000000012004,900000000000074008
1002417,Capitalized Lease Method,finance,1,20240101,900000000000012004,900000000000074008
1002418,Capitated Contract,finance,1,20240101,900000000000012004,900000000000074008
1002419,Capitation Payments,finance,1,20240101,900000000000012004,900000000000074008
1002420,Capitulation,finance,1,20240101,900000000000012004,900000000000074008
1002421,Caplet,finance,1,20240101,900000000000012004,900000000000074008
1002422,Capped Fund,finance,1,20240101,900000000000012004,900000000000074008
1002423,Capped Index,finance,1,20240101,900000000000012004,900000000000074008
1002424,Capped Option,finance,1,20240101,900000000000012004,900000000000074008
1002425,Capped Rate,finance,1,20240101,900000000000012004,900000000000074008
1002426,Capping,finance,1,20240101,900000000000012004,900000000000074008
1002427,Captive Agent,finance,1,20240101,900000000000012004,900000000000074008
1002428,Captive Finance Company,finance,1,20240101,900000000000012004,900000000000074008
1002429,Captive Fund,finance,1,20240101,900000000000012004,900000000000074008
1002430,Captive Insurance Company,finance,1,20240101,900000000000012004,900000000000074008
1002431,Captive Real Estate Investment Trust,finance,1,20240101,900000000000012004,900000000000074008
1002432,Captive Value Added \(CVA\),finance,1,20240101,900000000000012004,900000000000074008
1002433,Caput,finance,1,20240101,900000000000012004,900000000000074008
1002434,Car Allowance Rebate System - CARS,finance,1,20240101,900000000000012004,900000000000074008
1002435,Car Title Loan,finance,1,20240101,900000000000012004,900000000000074008
1002436,Caracas Stock Exchange \(CCS\) .CR,finance,1,20240101,900000000000012004,900000000000074008
1002437,Carbon Credit,finance,1,20240101,900000000000012004,900000000000074008
1002438,Carbon Dioxide Tax,finance,1,20240101,900000000000012004,900000000000074008
1002439,Carbon Disclosure Rating,finance,1,20240101,900000000000012004,900000000000074008
1002440,Carbon Trade,finance,1,20240101,900000000000012004,900000000000074008
1002441,Carbon-Paper Packets,finance,1,20240101,900000000000012004,900000000000074008
1002442,Card Reader,finance,1,20240101,900000000000012004,900000000000074008
1002443,Card Recovery Bulletin,finance,1,20240101,900000000000012004,900000000000074008
1002444,Card-Not-Present Fraud,finance,1,20240101,900000000000012004,900000000000074008
1002445,Card-Present Fraud,finance,1,20240101,900000000000012004,900000000000074008
1002446,Cardano,finance,1,20240101,900000000000012004,900000000000074008
1002447,Cardboard Box Index,finance,1,20240101,900000000000012004,900000000000074008
1002448,Cardholder Agreement,finance,1,20240101,900000000000012004,900000000000074008
1002449,Carding,finance,1,20240101,900000000000012004,900000000000074008
1002450,Carding Forum,finance,1,20240101,900000000000012004,900000000000074008
1002451,Care,finance,1,20240101,900000000000012004,900000000000074008
1002452,Custody Or Control \(CCC\),finance,1,20240101,900000000000012004,900000000000074008
1002453,Career-Ending Move,finance,1,20240101,900000000000012004,900000000000074008
1002454,Caribbean Community and Common Market \(CARICOM\),finance,1,20240101,900000000000012004,900000000000074008
1002455,Caribbean Development Bank \(CDB\),finance,1,20240101,900000000000012004,900000000000074008
1002456,Caribbean Free Trade Association \(CARIFTA\),finance,1,20240101,900000000000012004,900000000000074008
1002457,Caribbean Single Market and Economy \(CSME\),finance,1,20240101,900000000000012004,900000000000074008
1002458,Carla Cico,finance,1,20240101,900000000000012004,900000000000074008
1002459,Carlos Criado-Perez,finance,1,20240101,900000000000012004,900000000000074008
1002460,Carlson School of Management,finance,1,20240101,900000000000012004,900000000000074008
1002461,Carmack Amendment,finance,1,20240101,900000000000012004,900000000000074008
